,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,param_splitter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
901,3.4912033557891844,0.15130263121702575,0.003570961952209473,0.003055912494143466,0.3,squared_error,112,50,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 50, 'min_samples_split': 6, 'splitter': 'random'}",-19.203951595587924,-19.86972982829338,-19.432070059287195,-19.619315282618558,-19.623225580638472,-19.168928190269593,-19.32857954628834,-19.34513005467501,-19.250505095506064,-19.339370944522383,-19.418080617768695,0.21030923066151674,808
746,7.060097098350525,0.3943825476458948,0.00263516902923584,0.00019271747168297828,0.25,squared_error,131,75,4,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
748,7.103606057167053,0.5549853983961263,0.0025464534759521485,0.00010964637941755663,0.25,squared_error,131,75,6,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
750,7.134411287307739,0.5328840039160155,0.004077625274658203,0.0032262384497668056,0.25,squared_error,131,75,8,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
666,6.451371645927429,0.41466102571427416,0.0025372743606567384,0.00011669869541957784,0.25,squared_error,93,75,4,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
628,6.294133138656616,0.31972810068716473,0.002416515350341797,0.0002623361608250269,0.25,squared_error,75,75,6,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
744,6.826175284385681,0.4303237519858028,0.002676868438720703,0.000616062482712735,0.25,squared_error,131,75,2,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
664,6.625975847244263,0.3665013438683222,0.002514290809631348,0.00017397585380790343,0.25,squared_error,93,75,2,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
784,6.240970516204834,0.2111467212358057,0.002998661994934082,0.0014072469522637167,0.25,squared_error,150,75,2,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
626,6.257235503196716,0.208794973378657,0.0023803949356079102,0.00011186103015044383,0.25,squared_error,75,75,4,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
710,6.340845036506653,0.33963822797915677,0.0024872064590454102,0.00010814801567236374,0.25,squared_error,112,75,8,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
790,6.287177491188049,0.30065907830472177,0.002510333061218262,0.0002191214211454306,0.25,squared_error,150,75,8,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
624,6.24821560382843,0.35686624579166765,0.0023473262786865234,0.0001539429902207541,0.25,squared_error,75,75,2,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
708,6.344355726242066,0.2648739250370013,0.002471303939819336,0.00025169340687523743,0.25,squared_error,112,75,6,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
706,6.458292722702026,0.21505490300145116,0.0025645732879638673,0.00018854804502483786,0.25,squared_error,112,75,4,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
630,6.137523865699768,0.2804421317983245,0.0024228334426879884,0.00016712507903861177,0.25,squared_error,75,75,8,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
788,6.229265117645264,0.2836543832967753,0.0026346445083618164,0.00026676891762927857,0.25,squared_error,150,75,6,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
704,6.559152460098266,0.36875612730924584,0.0025961637496948243,0.00020818113043452458,0.25,squared_error,112,75,2,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 112, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
670,6.264667654037476,0.16278062456526457,0.0027015209197998047,0.0002988615262105122,0.25,squared_error,93,75,8,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
786,6.323781657218933,0.2071179738780364,0.002653193473815918,0.00021170281170168842,0.25,squared_error,150,75,4,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
668,6.475711822509766,0.28855978344108285,0.002437591552734375,0.00017550454608431085,0.25,squared_error,93,75,6,best,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'best'}",-19.201935984552875,-19.829451158467506,-19.336314746353718,-19.535497049796955,-19.683970391252796,-19.180578859656297,-19.29095304412549,-19.401714813832726,-19.35532013469342,-19.36923951161353,-19.418497569434532,0.19653824313082227,809
987,3.071553659439087,0.1216396330901557,0.0025960206985473633,0.00013609245969333771,0.3,squared_error,150,75,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'random'}",-19.23510932223163,-19.76636504364905,-19.569977205066234,-19.65876686816648,-19.64749614352155,-19.158101611687922,-19.275219717717537,-19.33464050220141,-19.21026823153546,-19.329150057541924,-19.41850947033192,0.20843891926461547,829
923,22.005467224121094,0.3072950777129211,0.002490663528442383,0.00016608646874078246,0.3,squared_error,131,1,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 4, 'splitter': 'random'}",-19.26106923806477,-19.78610118826804,-19.506309974945793,-19.52697982967803,-19.661620811504342,-19.15854632603503,-19.297981305448353,-19.358122657664463,-19.25198244555441,-19.37935753465006,-19.41880713118133,0.18801772512225423,830
865,3.0645277738571166,0.24143632735797974,0.002545332908630371,0.00018063031029364894,0.3,squared_error,93,75,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'random'}",-19.231871715420535,-19.81732500319982,-19.51930342720291,-19.557059544987464,-19.699023104217833,-19.153473918893347,-19.270031664821715,-19.368616171660978,-19.221565540927926,-19.35108593419008,-19.41893560255226,0.20977149394417768,831
857,3.362561583518982,0.11767737104366813,0.0025451183319091797,0.00018058654825437275,0.3,squared_error,93,50,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 50, 'min_samples_split': 2, 'splitter': 'random'}",-19.1943131662483,-19.840267581653436,-19.479558103941432,-19.60709376579575,-19.668231077652113,-19.156030398246838,-19.23488185394258,-19.366763283222596,-19.272726264848426,-19.371326768395182,-19.419119226394667,0.2141408428012667,832
835,2.3982242584228515,0.17950676188167503,0.0025478601455688477,0.000250548735106014,0.3,squared_error,75,100,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 100, 'min_samples_split': 4, 'splitter': 'random'}",-19.26286071929622,-19.82564926309576,-19.499756801018677,-19.537279606777844,-19.639410780494206,-19.05394088851317,-19.345047986442975,-19.359220210951676,-19.27525836952799,-19.395412207139543,-19.419383683325808,0.20551471556668685,833
957,2.760367274284363,0.070615767878095,0.002506065368652344,0.00023047542623124356,0.3,squared_error,131,100,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 100, 'min_samples_split': 6, 'splitter': 'random'}",-19.200251986451008,-19.89089529852486,-19.540225177053834,-19.632619287090296,-19.675080489077203,-19.111817046667827,-19.28272643858034,-19.277501353756715,-19.22465613735435,-19.35862852471888,-19.419440173927534,0.23891585509328533,834
927,9.72061824798584,0.22260726573398137,0.0025171995162963866,0.00014284661492830196,0.3,squared_error,131,1,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 8, 'splitter': 'random'}",-19.276613813869865,-19.793740692125834,-19.4866209268886,-19.590647928617315,-19.717184762266555,-19.165740442954014,-19.256559496846382,-19.284875418166035,-19.26071386268792,-19.364873601659493,-19.4197570946082,0.20497544390184572,835
871,3.053008556365967,0.11361550956544099,0.002558612823486328,0.00021325033106774722,0.3,squared_error,93,75,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 75, 'min_samples_split': 8, 'splitter': 'random'}",-19.21223032462625,-19.776332122258506,-19.515576530009092,-19.62360993738857,-19.771624682812686,-19.056446765074288,-19.260664933853032,-19.29267330671721,-19.302326292137458,-19.38644177793852,-19.419792667281563,0.23089308072916884,836
925,12.80479962825775,0.5404279616620523,0.0025986671447753907,0.0005539328544131443,0.3,squared_error,131,1,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 1, 'min_samples_split': 6, 'splitter': 'random'}",-19.26268564072301,-19.778875253440905,-19.523182526338974,-19.632729948251505,-19.547055410160144,-19.158980794668025,-19.242791597501313,-19.3020348119659,-19.240015671250244,-19.51143695240578,-19.41997886067058,0.1948814245871024,837
873,2.7268735647201536,0.13696023874860813,0.0024851560592651367,0.000291254467516102,0.3,squared_error,93,100,2,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 100, 'min_samples_split': 2, 'splitter': 'random'}",-19.181157248844457,-19.832199576945115,-19.496176078170695,-19.70236830680416,-19.62227652147928,-19.152898859564115,-19.291431208833586,-19.325739564310243,-19.2407265389028,-19.35825891958788,-19.420323282344235,0.220479629557473,838
625,2.5263890504837034,0.16277448295525793,0.0025608301162719726,0.00017186078602484585,0.25,squared_error,75,75,2,random,"{'ccp_alpha': 0.25, 'criterion': 'squared_error', 'max_depth': 75, 'min_samples_leaf': 75, 'min_samples_split': 2, 'splitter': 'random'}",-19.204405185740214,-19.789127295688864,-19.50402426478399,-19.58864686506714,-19.70606882789836,-19.124336050947807,-19.296234799256013,-19.352492945601806,-19.202872705798367,-19.445680715572987,-19.421388965635558,0.21334244014847237,839
989,3.053027296066284,0.12791366057040052,0.002467226982116699,0.000253035718229422,0.3,squared_error,150,75,6,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 150, 'min_samples_leaf': 75, 'min_samples_split': 6, 'splitter': 'random'}",-19.128796142026484,-19.85722217687789,-19.54577705904982,-19.6341798703006,-19.56954525754207,-19.203346524719194,-19.294949001368664,-19.311684620622625,-19.29202151258916,-19.385749596866912,-19.42232717619634,0.21256192420442932,840
855,4.006918478012085,0.23843734718075685,0.0025233030319213867,0.00022342337855342346,0.3,squared_error,93,25,8,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 93, 'min_samples_leaf': 25, 'min_samples_split': 8, 'splitter': 'random'}",-19.24402028291649,-19.783092882997394,-19.491329737108575,-19.563058201581665,-19.709210294246756,-19.196401509712523,-19.291178616438373,-19.35378769093446,-19.26559477566827,-19.32806889387806,-19.422574288548255,0.19370152627018838,841
947,3.1149027824401854,0.19593690039001005,0.002524709701538086,0.00030026603202723,0.3,squared_error,131,75,4,random,"{'ccp_alpha': 0.3, 'criterion': 'squared_error', 'max_depth': 131, 'min_samples_leaf': 75, 'min_samples_split': 4, 'splitter': 'random'}",-19.21334645693626,-19.802766100783884,-19.53486989310508,-19.619131726430396,-19.60150079971303,-19.204361506399522,-19.320574935043034,-19.303532784357,-19.213238433801855,-19.416256120671058,-19.42295787572411,0.1968840875399653,842
